location,date,total_cases,population,infection_rate
"United States",2022-05-01,81501152,338289856,24.09211
"United States",2022-05-02,81595054,338289856,24.11986
"United States",2022-05-03,81644982,338289856,24.13462
"United States",2022-05-04,81757340,338289856,24.16784
"United States",2022-05-05,81845672,338289856,24.19395
"United States",2022-05-06,81974735,338289856,24.23210
"United States",2022-05-07,82003422,338289856,24.24058
"United States",2022-05-08,82010020,338289856,24.24253
"United States",2022-05-09,82139237,338289856,24.28073
"United States",2022-05-10,82209959,338289856,24.30163
"United States",2022-05-11,82371000,338289856,24.34924
"United States",2022-05-12,82476471,338289856,24.38042
"United States",2022-05-13,82563738,338289856,24.40621
"United States",2022-05-14,82581859,338289856,24.41157
"United States",2022-05-15,82614980,338289856,24.42136
"United States",2022-05-16,82791945,338289856,24.47367
"United States",2022-05-17,82877417,338289856,24.49894
"United States",2022-05-18,83081299,338289856,24.55920
"United States",2022-05-19,83216773,338289856,24.59925
"United States",2022-05-20,83365560,338289856,24.64323
"United States",2022-05-21,83393663,338289856,24.65154
"United States",2022-05-22,83407026,338289856,24.65549
"United States",2022-05-23,83556075,338289856,24.69955
"United States",2022-05-24,83639943,338289856,24.72434
"United States",2022-05-25,83850704,338289856,24.78664
"United States",2022-05-26,83986022,338289856,24.82665
"United States",2022-05-27,84094024,338289856,24.85857
"United States",2022-05-28,84108222,338289856,24.86277
"United States",2022-05-29,84115281,338289856,24.86485
"United States",2022-05-30,84177741,338289856,24.88332
"United States",2022-05-31,84345077,338289856,24.93278
"United States",2022-06-01,84574035,338289856,25.00046
"United States",2022-06-02,84696163,338289856,25.03657
"United States",2022-06-03,84853155,338289856,25.08297
"United States",2022-06-04,84881211,338289856,25.09127
"United States",2022-06-05,84897494,338289856,25.09608
"United States",2022-06-06,85057239,338289856,25.14330
"United States",2022-06-07,85144121,338289856,25.16898
"United States",2022-06-08,85343040,338289856,25.22779
"United States",2022-06-09,85474668,338289856,25.26670
"United States",2022-06-10,85580880,338289856,25.29809
"United States",2022-06-11,85616115,338289856,25.30851
"United States",2022-06-12,85633877,338289856,25.31376
"United States",2022-06-13,85785634,338289856,25.35862
"United States",2022-06-14,85875830,338289856,25.38528
"United States",2022-06-15,86060994,338289856,25.44002
"United States",2022-06-16,86190732,338289856,25.47837
"United States",2022-06-17,86329576,338289856,25.51941
"United States",2022-06-18,86347264,338289856,25.52464
"United States",2022-06-19,86365327,338289856,25.52998
"United States",2022-06-20,86461340,338289856,25.55836
"United States",2022-06-21,86572719,338289856,25.59128
"United States",2022-06-22,86758386,338289856,25.64617
"United States",2022-06-23,86896784,338289856,25.68708
"United States",2022-06-24,87013949,338289856,25.72171
"United States",2022-06-25,87054856,338289856,25.73381
"United States",2022-06-26,87077133,338289856,25.74039
"United States",2022-06-27,87237372,338289856,25.78776
"United States",2022-06-28,87335267,338289856,25.81670
"United States",2022-06-29,87525538,338289856,25.87294
"United States",2022-06-30,87692969,338289856,25.92244
"United States",2022-07-01,87849822,338289856,25.96880
"United States",2022-07-02,87870168,338289856,25.97482
"United States",2022-07-03,87878612,338289856,25.97731
